curator_name,curator_url,playlist_name,playlist_url,followers,total_tracks,description,unique_artists,avg_artist_popularity,avg_artist_followers,primary_genres,primary_genre_diversity,all_genres,all_genre_diversity,playlist_last_updated,musinique_focus_score
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,The Cardigans,https://open.spotify.com/playlist/2bpR2VrIOWeu3I0GfyqQ7k,0,15,,6,60.01923076923077,1358652.5,"['Electronic', 'Hip Hop', 'Pop']",3,"['chicago house', 'hip house', 'house', 'swedish pop']",4,2025-12-12T17:20:23Z,53.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Moby,https://open.spotify.com/playlist/2cRExHVVWTrel2TOk4PLEE,0,14,,6,62.97560975609756,1577745.756097561,"['Electronic', 'Hip Hop', 'Pop', 'Regional']",4,"['afro house', 'art pop', 'brazilian bass', 'downtempo', 'latin house', 'techengue', 'trip hop']",7,2025-12-03T07:09:25Z,49.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Pet Shop Boys,https://open.spotify.com/playlist/2dKoSTB5TpwDtN5zkGpkr7,0,16,,3,70.0,2046533.118644068,"['Electronic', 'Rock']",2,"['new wave', 'synthpop']",2,2025-05-18T08:53:10Z,63.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Stevie Wonder,https://open.spotify.com/playlist/2dcd9mqDIQJ9JAFxF1DD53,0,18,,2,79.83333333333333,7048169.166666667,['R&B & Soul'],1,"['classic soul', 'motown', 'soul']",3,2025-05-15T18:40:44Z,75.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Madonna Best of 80's,https://open.spotify.com/playlist/2dnJzYVEo3a9qWwm4HwkNi,0,29,,12,66.73578595317726,6558734.120401338,['Electronic'],1,['hi-nrg'],1,2025-12-17T12:36:46Z,75.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,ABBA Ballads,https://open.spotify.com/playlist/2dngCGod8w7LP0ClsxEya2,0,13,,1,82.0,15190028.0,[],0,[],0,2025-11-01T04:02:35Z,73.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Simple Minds,https://open.spotify.com/playlist/2dtElo3I7Y5NJjxGOehlRV,0,11,,3,57.31666666666667,1857432.1166666667,['Rock'],1,['new wave'],1,2025-07-19T07:10:09Z,72.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF VANESSA WILLIAMS,https://open.spotify.com/playlist/2e2a2PaSpeEkanKnMmNmMM,0,12,R&amp;B CONTEMPORARY POP,4,52.74193548387097,522911.4516129032,"['Jazz', 'Rock']",2,"['jazz', 'jazz funk', 'smooth jazz', 'soul jazz', 'yacht rock']",5,2025-06-05T04:44:38Z,61.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Sugababes Dance,https://open.spotify.com/playlist/2e8bGauMkHdEcFjtGOMjZ2,0,12,,2,60.375,687798.9107142857,[],0,[],0,2025-11-25T02:12:51Z,72.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Red Hot Chili Peppers,https://open.spotify.com/playlist/2eC4wLGx0pXszieYaU0Cjd,0,7,,1,85.0,23541073.0,['Rock'],1,"['alternative rock', 'funk rock', 'rock']",3,2025-12-07T04:29:18Z,70.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Camila Cabelo,https://open.spotify.com/playlist/2eEFpTatI5fJAxLvhS9P3D,0,25,,21,80.47933884297521,31499182.88429752,"['Electronic', 'Hip Hop', 'Pop', 'Regional']",4,"['afro house', 'afro tech', 'house', 'latin', 'latin pop', 'melodic house', 'melodic rap', 'moombahton', 'rap', 'reggaeton', 'soft pop', 'trap', 'trap latino', 'urbano latino']",14,2025-12-14T05:12:00Z,35.3
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Hall & Oates,https://open.spotify.com/playlist/2eMbdKW34ajTTkQAD4658t,0,35,,9,63.22053231939164,1954415.733840304,"['Electronic', 'Rock']",2,"['chicago house', 'nu disco', 'soft rock', 'yacht rock']",4,2025-04-16T02:44:35Z,67.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Stardust,https://open.spotify.com/playlist/2fHQJCwEGxLInAExUW2ADT,0,2,,4,60.5,66975.75,['Regional'],1,['french house'],1,2025-12-03T07:37:24Z,45.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE JOSH GROBAN COLLECTION,https://open.spotify.com/playlist/2ftBGHjKg54LhIcMcyCqIZ,0,53,,10,70.51761517615176,1612433.5230352303,"['Classical', 'Easy Listening', 'Pop', 'R&B & Soul', 'Traditional Folk']",5,"['adult standards', 'christmas', 'classical crossover', 'musicals', 'new age', 'quiet storm', 'r&b', 'variété française']",8,2025-06-11T15:11:45Z,53.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Billy Idol,https://open.spotify.com/playlist/2hIMXbaYhmXgNCT8MvFsyI,0,10,,2,71.64285714285714,2369511.0,[],0,[],0,2025-05-24T03:20:31Z,72.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Sheena Easton,https://open.spotify.com/playlist/2hiTV1JlqkFcXv10MuWZ8z,1,7,,1,57.0,752146.0,[],0,[],0,2025-07-03T13:51:39Z,70.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Daryl Hall & John Oates Dance,https://open.spotify.com/playlist/2hl0J5j8WGNJ8vYmSJDmxL,0,10,,7,60.33050847457627,1715911.093220339,"['Electronic', 'Rock']",2,"['chicago house', 'soft rock', 'yacht rock']",3,2025-05-24T02:42:23Z,47.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,TRACY CHAPMAN'S  'FAST CAR' COVERS,https://open.spotify.com/playlist/2iSf3q6KXNo4js3TiONU2c,2,121,,133,46.77941176470589,1231614.7352941176,"['Avant-garde', 'Classical', 'Country', 'Easy Listening', 'Electronic', 'Folk', 'Hip Hop', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Religious', 'Rock']",13,"['acoustic pop', 'afro house', 'alternative r&b', 'bossa nova', 'catholic music', 'choral', 'country', 'deep house', 'disco house', 'electro house', 'folk pop', 'funky house', 'future house', 'gregorian chant', 'harana', 'hardcore punk', 'indie folk', 'jazz pop', 'kundiman', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'lounge', 'melbourne bounce', 'nightcore', 'noise rock', 'norwegian pop', 'opm', 'p-pop', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'psychobilly', 'r&b', 'retro soul', 'rockabilly', 'singer-songwriter', 'slap house', 'soft pop', 'synthpop', 'synthwave', 'tropical house', 'uk garage']",44,2025-02-19T10:50:09Z,17.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Richard Marx 'Hold On To The Nights',https://open.spotify.com/playlist/2iWD1pra3ES56UZLn1Gg4R,0,11,,1,68.0,1573327.0,['Rock'],1,['soft rock'],1,2025-12-20T08:42:08Z,72.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Ace of Base The Remixed,https://open.spotify.com/playlist/2jGvFKSkH7jb5FdUBQYf81,0,11,,2,67.33333333333333,1055820.0833333333,"['Electronic', 'Pop']",2,"['eurodance', 'europop', 'schlager']",3,2025-06-21T12:25:32Z,62.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,China Crisis Acoustically Yours,https://open.spotify.com/playlist/2jeHqFFWfmO2Jx2XXQRAiQ,0,14,,1,45.0,144839.0,"['Electronic', 'Rock']",2,"['new wave', 'synthpop']",2,2025-12-12T13:21:27Z,62.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF MEDUZA with THE GOODBOYS,https://open.spotify.com/playlist/2k520D3TTtpYBqFJxvebTI,0,121,,82,64.99324975891996,1734034.900675024,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional']",5,"['afro house', 'afro tech', 'bass house', 'big room', 'brazilian bass', 'deep house', 'disco house', 'drum and bass', 'edm', 'electro', 'electro house', 'electronic', 'electronica', 'french house', 'future bass', 'g-house', 'house', 'hypertechno', 'italo disco', 'latin house', 'liquid funk', 'melodic bass', 'melodic house', 'melodic rap', 'melodic techno', 'moombahton', 'neo soul', 'nu disco', 'progressive house', 'progressive trance', 'slap house', 'soft pop', 'stutter house', 'synthwave', 'tech house', 'techengue', 'techno', 'trance', 'tropical house']",39,2025-06-20T13:01:28Z,45.7
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Spandau Ballet,https://open.spotify.com/playlist/2k85AJFvwj9omffsgOiUTt,0,34,,7,56.77120822622108,1059893.5372750645,"['Classical', 'Electronic', 'Pop', 'Rock']",4,"['classical crossover', 'new wave', 'opera', 'synthpop']",4,2025-08-25T16:49:02Z,55.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,The Lotus Eaters,https://open.spotify.com/playlist/2kHOuOQWdMWfDQgeFPrCpi,0,20,,1,29.0,26222.0,['Rock'],1,"['jangle pop', 'new wave']",2,2025-12-20T16:51:33Z,76.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Ace of Base 'Beautiful Life',https://open.spotify.com/playlist/2kSpZIFkH7ulQzVYkQim6f,0,7,,1,70.0,1151054.0,"['Electronic', 'Pop']",2,"['eurodance', 'europop']",2,2025-10-29T03:52:59Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,George Benson,https://open.spotify.com/playlist/2kUGhn8lkdz5d0Jr6hFIiY,0,14,,4,62.93333333333333,834478.0833333334,"['Easy Listening', 'Jazz', 'R&B & Soul', 'Rock']",4,"['adult standards', 'classic soul', 'jazz', 'jazz funk', 'smooth jazz', 'soul jazz', 'vocal jazz', 'yacht rock']",8,2025-12-09T01:46:26Z,54.1
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Jewel,https://open.spotify.com/playlist/2kiRgtMs7DbzcPKChYnpj2,0,17,,3,56.33644859813084,1054840.0373831776,"['Folk', 'Traditional Folk']",2,"['christmas', 'singer-songwriter']",2,2025-12-11T12:26:01Z,63.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Laura Branigan,https://open.spotify.com/playlist/2lo5COxWSOdqRdTIrkQQYt,0,17,,6,61.70967741935484,725308.1075268817,"['Easy Listening', 'Electronic', 'Jazz', 'Pop', 'Rock']",5,"['aor', 'jazz fusion', 'jazz pop', 'lounge', 'smooth jazz', 'trance', 'vocal jazz', 'yacht rock']",8,2025-12-16T12:05:40Z,49.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Eric Clapton,https://open.spotify.com/playlist/2m1APPQGGmfysZPuTvI4qb,0,8,,1,73.0,6649908.0,"['Blues', 'Rock']",2,"['blues', 'blues rock', 'classic rock']",3,2025-09-25T12:36:44Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Lady Gaga 'Dance',https://open.spotify.com/playlist/2m2rAdDJnOavm2DhSSB0yl,0,27,,14,77.54819277108433,33980625.94578313,"['Electronic', 'Pop']",2,"['art pop', 'disco house', 'funky house', 'house', 'melodic house', 'nu disco', 'pop', 'progressive house', 'tribal house']",9,2025-10-18T03:31:08Z,57.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Andy Gibb,https://open.spotify.com/playlist/2md8pMjRqHM771DW5vRggq,0,10,,5,57.2,794645.6222222223,['Rock'],1,"['new wave', 'yacht rock']",2,2025-09-13T08:05:13Z,64.9
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Stephen Bishop,https://open.spotify.com/playlist/2nLwYsScaeo4lSsso4STCf,0,10,,2,53.29032258064516,270092.0967741936,"['Pop', 'Rock']",2,"['pop soul', 'soft rock', 'yacht rock']",3,2025-05-25T02:15:44Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,a-ha Ballads,https://open.spotify.com/playlist/2nggApLGrGvRdaOuIraB2A,0,6,,2,64.16,2272142.48,"['Electronic', 'Pop', 'Rock']",3,"['new wave', 'norwegian pop', 'synthpop']",3,2025-06-07T00:01:42Z,56.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Romeo Void 12',https://open.spotify.com/playlist/2pCZjbqXp1aqqWBRj4KRl6,0,6,,1,33.0,67352.0,['Rock'],1,"['new wave', 'post-punk']",2,2025-12-07T04:39:00Z,70.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Chicago,https://open.spotify.com/playlist/2qGSeAG5oDwHsIPHi5tsA1,0,13,,1,71.0,4745201.0,['Rock'],1,"['soft rock', 'yacht rock']",2,2025-05-13T23:13:51Z,73.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF THE CRANBERRIES,https://open.spotify.com/playlist/2qkrYLTWYClLeYxNUUYdgM,4,14,INDIE ALTERNATIVE POP,1,78.0,5556263.0,[],0,[],0,2024-11-23T10:14:58Z,73.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF ROXETTE ,https://open.spotify.com/playlist/2qtWEJkWqkxy5FXYIyCbgr,517,9, POP ROCK,1,75.0,2940700.0,['Pop'],1,['swedish pop'],1,2023-08-10T07:48:08Z,71.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Nelly Furtado ,https://open.spotify.com/playlist/2rYY94h9KO2tFCZ0aluYvY,0,14,,9,76.9622641509434,4860321.481132075,"['Country', 'Electronic', 'Regional', 'Traditional Folk']",4,"['afro house', 'afro tech', 'christmas', 'country', 'melodic house', 'melodic techno', 'organic house', 'techno']",8,2025-12-13T11:40:43Z,41.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Ace of Base The Singles,https://open.spotify.com/playlist/2rrHNbCfs9kY8leF0UNun8,0,9,,1,70.0,1151054.0,"['Electronic', 'Pop']",2,"['eurodance', 'europop']",2,2025-11-01T06:23:07Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Johnny Hates Jazz ' My Unplugged ',https://open.spotify.com/playlist/2s2sRT9WQiECo91acfdohU,0,10,,1,54.0,237007.0,"['Electronic', 'Rock']",2,"['new wave', 'synthpop']",2,2025-12-05T15:19:37Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,George Michael Ballads 3,https://open.spotify.com/playlist/2sZeRVuT0kf1naaG2HlAqL,0,15,,3,76.3731343283582,6291714.044776119,['Traditional Folk'],1,['christmas'],1,2025-12-20T06:22:51Z,74.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Billy Ocean Dance ,https://open.spotify.com/playlist/2shACw8ZLDQMkEaDsY5c0u,0,8,,1,64.0,1320295.0,['Rock'],1,['yacht rock'],1,2025-12-02T03:13:58Z,71.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,"I'm So Excited - 12"" Remix",https://open.spotify.com/playlist/2tCGUPO45iE14vFcgZn3Dy,0,7,,1,62.0,1157287.0,['R&B & Soul'],1,['disco'],1,2025-12-15T11:22:30Z,70.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Starship,https://open.spotify.com/playlist/2tPl9TrebapKxS2eni5ESp,0,9,,2,65.36363636363636,1255127.6363636365,[],0,[],0,2025-12-20T16:44:55Z,71.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Diana King,https://open.spotify.com/playlist/2tuP0dllZW5uQbgolcYOgk,0,15,,1,47.0,72641.0,[],0,[],0,2025-04-20T10:06:24Z,74.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF JAMES BLUNT,https://open.spotify.com/playlist/2uUX7Tc5ecGDmQ1cJZ5hRz,35,52,INDIE ALTERNATIVE POP ,13,69.15686274509804,2839944.274509804,['Electronic'],1,"['big room', 'edm', 'electro house', 'future house', 'melbourne bounce', 'slap house', 'tropical house']",7,2023-04-27T10:38:18Z,88.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Ladies Night,https://open.spotify.com/playlist/2uYuJS0Sw3Op1vUYMfwJ5J,1,177,,107,54.61828332170272,1144885.9874389393,"['Blues', 'Classical', 'Country', 'Easy Listening', 'Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']",12,"['adult standards', 'aor', 'bedroom pop', 'big band', 'bossa nova', 'brazilian jazz', 'christian jazz', 'christmas', 'city pop', 'classic country', 'classic rock', 'classic soul', 'classical', 'cool jazz', 'country', 'disco', 'east coast hip hop', 'hi-nrg', 'hip hop', 'jazz', 'jazz ballads', 'jazz funk', 'jazz fusion', 'jazz pop', 'jazz rap', 'latin jazz', 'motown', 'neo soul', 'new age', 'new jack swing', 'new wave', 'northern soul', 'opera', 'orchestral', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'rock', 'rocksteady', 'samba', 'smooth jazz', 'soft rock', 'soul', 'soul blues', 'variété française', 'vocal jazz', 'yacht rock']",48,2025-11-24T05:33:04Z,34.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Everything but the girl 'ballads' ,https://open.spotify.com/playlist/2uZ6cDfn23qq3xuurqNZNW,0,13,,1,63.0,441612.0,[],0,[],0,2025-12-15T16:03:10Z,73.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Swing out Sister,https://open.spotify.com/playlist/2ucQXk11kOAW68ESEIsRkt,0,20,,6,47.36075949367088,168288.78481012658,"['Jazz', 'Pop', 'R&B & Soul']",3,"['jazz pop', 'quiet storm', 'smooth jazz']",3,2025-12-03T09:47:33Z,58.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Duran Duran 'A View To A Kill',https://open.spotify.com/playlist/2vUjnMnETb9gs8oanZFIST,0,8,,1,73.0,3655100.0,"['Electronic', 'Rock']",2,"['new wave', 'synthpop']",2,2025-11-18T07:31:30Z,62.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,MAMMA MIA ORIGINAL SOUNDTRACK,https://open.spotify.com/playlist/2w9rz1CBN0gboCN64KCQP2,0,29,DANCE POP,20,57.91666666666666,145561.0,['Classical'],1,['musicals'],1,2021-11-14T00:24:41Z,65.7
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Daft Punk,https://open.spotify.com/playlist/2wdVo0GbYi7YHUa7YaWVGo,0,13,,12,73.62732919254658,19478938.14285714,"['Electronic', 'Hip Hop', 'Regional', 'Rock']",4,"['alternative dance', 'big beat', 'breakbeat', 'electro', 'electronic', 'french house', 'neo-psychedelic', 'tropical house']",8,2025-12-08T07:51:11Z,31.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Blondie,https://open.spotify.com/playlist/2xFv1qmBfSmoOllVKDFI4S,0,31,,11,55.4493670886076,1342547.7974683545,['Electronic'],1,['acid house'],1,2025-12-06T06:46:20Z,78.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,The Alan Parsons Project Single Tracks,https://open.spotify.com/playlist/2ytyKF3s8Q6czBHzh6ZuzO,0,10,,1,65.0,1705281.0,['Rock'],1,"['classic rock', 'progressive rock']",2,2025-05-23T10:31:39Z,72.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o, Galore The Hits-1987-1997,https://open.spotify.com/playlist/2yxoq5asmwYtisxa5A3Nip,0,18,,7,64.61538461538461,4711424.076923077,"['Electronic', 'Rock']",2,"['darkwave', 'gothic rock', 'jungle', 'new wave', 'post-punk']",5,2025-10-18T06:26:36Z,60.5
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Kygo,https://open.spotify.com/playlist/2zGKkc1olo6hROZmZxI6NA,0,18,,18,79.45724907063197,23520672.007434946,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional', 'Rock']",6,"['classic soul', 'edm', 'electro', 'electronic', 'french house', 'house', 'motown', 'new wave', 'northern soul', 'quiet storm', 'soft pop', 'soul', 'synthpop', 'tech house', 'tropical house']",15,2025-12-08T08:30:00Z,24.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,THE VERY BEST OF SWING OUT SISTER,https://open.spotify.com/playlist/2zMCQGScNRJALsc1r8qfEh,1427,106,DANCE JAZZ-POP,2,47.58299595141701,163631.75708502025,['Pop'],1,['jazz pop'],1,2025-10-27T04:12:11Z,100.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,The Very Best of Kylie Minogue,https://open.spotify.com/playlist/2zm3UmYBpVZNNL9mkTlTNP,0,33,,6,73.52507374631269,3886686.85840708,"['Classical', 'Electronic', 'Pop']",3,"['dance pop', 'disco house', 'funky house', 'house', 'musicals', 'nu disco', 'pop']",7,2025-10-11T13:29:59Z,59.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Celine Dion,https://open.spotify.com/playlist/2zpOdcS2eaal5Re2gkMzPI,0,36,,8,75.30729166666667,8473192.65625,"['Easy Listening', 'Pop', 'R&B & Soul', 'Traditional Folk']",4,"['adult standards', 'christmas', 'classic soul', 'classical crossover', 'disco', 'motown', 'quiet storm', 'r&b', 'soul', 'variété française']",10,2025-09-14T10:43:09Z,55.7
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Don McLean,https://open.spotify.com/playlist/305zFhx28VUqYLwNnlHsxq,0,28,,1,66.0,1176768.0,[],0,[],0,2025-11-06T15:14:07Z,79.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Waiting for a Girl Like You - Nearly Unplugged,https://open.spotify.com/playlist/30dHemc3kiZm8sin8Il3VD,0,9,,1,74.0,3912761.0,['Rock'],1,"['aor', 'classic rock']",2,2025-12-20T13:41:21Z,71.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Frankie Goes To Hollywood 'Relax',https://open.spotify.com/playlist/316xb3TcKFgRaI8WeAQSPm,0,10,New Wave Synth-Pop,3,55.388888888888886,818401.1111111111,['Electronic'],1,"['hi-nrg', 'synthpop', 'tribal house']",3,2025-10-19T09:05:06Z,72.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Swing Out Sister,https://open.spotify.com/playlist/31F5UburKwvPnf9Siwh3qN,0,12,,2,46.75,157855.33,['Pop'],1,['jazz pop'],1,2025-12-03T09:47:31Z,72.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,ERASURE,https://open.spotify.com/playlist/31SeFVZafgdHapgOJSeb79,0,30,,6,60.72164948453608,1080310.3917525774,"['Electronic', 'Rock']",2,"['new wave', 'soft rock', 'synthpop']",3,2025-10-19T11:23:17Z,66.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Mike & The Mechanics,https://open.spotify.com/playlist/32h9M9kFktdUy3PEOMist0,0,14,,2,57.02127659574468,713391.2553191489,['Rock'],1,['soft rock'],1,2025-12-11T15:47:10Z,73.6
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Abba,https://open.spotify.com/playlist/32m0aEJsYtcalLv9RS5mZh,0,25,,1,82.0,15190028.0,[],0,[],0,2025-10-19T06:15:27Z,78.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,America,https://open.spotify.com/playlist/32zijuqaSHTBOuWnpDxyP4,0,15,,2,70.85714285714286,1530844.7142857143,['Rock'],1,"['folk rock', 'soft rock', 'yacht rock']",3,2025-07-07T14:53:36Z,74.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Rick Astley dance,https://open.spotify.com/playlist/33rOlYOw0K9ir9UglGi7ug,0,13,,1,65.0,1493460.0,[],0,[],0,2025-10-27T12:46:01Z,73.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Justin Timberlake,https://open.spotify.com/playlist/348npVLbHzo677hV2Ub2Xy,0,23,,11,80.87692307692308,13340553.292307692,"['Easy Listening', 'Hip Hop', 'R&B & Soul']",3,"[""children's music"", 'disco', 'funk', 'southern hip hop']",4,2025-05-13T04:42:58Z,52.1
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Human League,https://open.spotify.com/playlist/34Oh3HTC2esg5uXdrg9vbw,0,35,,10,52.0634328358209,806137.7537313433,"['Electronic', 'Pop', 'R&B & Soul', 'Regional', 'Rock']",5,"['aor', 'disco', 'disco house', 'eurodance', 'funky house', 'house', 'italo disco', 'new wave', 'norwegian hip hop', 'nu disco', 'synthpop', 'yacht rock']",12,2025-12-17T14:56:34Z,52.3
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,House Music,https://open.spotify.com/playlist/34VgICWhGb13JWToLyAJ08,0,82,,41,49.74366197183099,142809.661971831,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul']",5,"['acid house', 'chicago house', 'disco', 'disco house', 'eurodance', 'europop', 'freestyle', 'funk melody', 'funky house', 'hi-nrg', 'hip house', 'miami bass', 'new jack swing', 'nu disco', 'philly soul', 'post-disco', 'smooth jazz', 'techno', 'trance', 'tribal house', 'uk funky', 'uk garage']",22,2025-10-12T14:19:05Z,48.9
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Dido,https://open.spotify.com/playlist/35H2f7U09GlDszEtynUqOU,0,18,,8,66.78947368421052,1535075.0,['Electronic'],1,"['edm', 'electronica', 'progressive house', 'progressive trance', 'trance']",5,2025-12-08T06:50:59Z,70.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Michael Jackson 'Human Nature',https://open.spotify.com/playlist/35i5qGO0nFMrTHn5ODyKpq,0,15,,7,44.357723577235774,3797196.292682926,"['Classical', 'Electronic', 'Regional', 'Rock']",4,"['baroque', 'chamber music', 'electroclash', 'indie dance', 'moombahton', 'new wave', 'nu disco', 'synthpop']",8,2025-12-17T15:04:00Z,48.1
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Depeche Mode,https://open.spotify.com/playlist/35rNAhOVIeDHTCfaM8D9SQ,0,21,,3,68.45283018867924,6369220.433962264,"['Avant-garde', 'Electronic', 'Rock']",3,"['darkwave', 'experimental', 'new wave', 'synthpop']",4,2025-10-19T11:20:24Z,58.2
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Nik Kershaw 12',https://open.spotify.com/playlist/36KQ8XvNz2i9M6pgShzQbY,0,4,,1,55.0,344605.0,[],0,[],0,2025-12-11T16:30:37Z,70.0
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Book of Love,https://open.spotify.com/playlist/36dA6guWYDsqpaqECLq8Sv,0,12,,1,41.0,66550.0,"['Electronic', 'Rock']",2,"['new wave', 'synthpop']",2,2025-12-05T04:39:22Z,62.4
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Sheryl Crow,https://open.spotify.com/playlist/376WQqEmYSRn8jAuu7OHX9,0,12,,2,67.0,1421848.49122807,[],0,[],0,2025-11-24T10:21:03Z,72.8
jr,https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,Thompson Twins ' Lies',https://open.spotify.com/playlist/37G6zwUAjIwvLioS7lw4S8,0,16,,6,52.0,750146.1304347826,"['Electronic', 'Rock']",2,"['disco house', 'funky house', 'house', 'new wave', 'nu disco', 'synthpop']",6,2025-12-10T12:09:56Z,60.6
